category,lat,lon,osm_type,osm_id,name
bus_stop,28.6734675,77.1437612,node,13511366930,Punjabi Bagh Rohtak Road
bus_stop,28.6607566,77.1488765,node,13511375090,ESI Dispensery
bus_stop,28.7075923,77.1089148,node,13511800500,
bus_stop,28.6995283,77.1346151,node,13511821401,Kapil Vihar
bus_stop,28.7016494,77.117527,node,13511821402,
bus_stop,28.6864954,77.1361294,node,13511821403,
bus_stop,28.6854655,77.1412083,node,13511821404,
bus_stop,28.6895032,77.1355043,node,13511821405,
bus_stop,28.6895075,77.1353373,node,13511821406,
bus_stop,28.7091639,77.1053275,node,13511821407,
bus_stop,28.6852986,77.1412813,node,13511821408,
bus_stop,28.6949038,77.1346593,node,13511821411,
bus_stop,28.6928,77.1351499,node,13511821412,
bus_stop,28.7042718,77.1134055,node,13511821413,Nahar Pur Village
bus_stop,28.6993842,77.1348092,node,13511821414,Kapil Vihar
bus_stop,28.6864915,77.1359649,node,13511821415,
bus_stop,28.7036403,77.1003937,node,13511821416,
bus_stop,28.7044227,77.1135608,node,13511821417,Nahar Pur Village
bus_stop,28.6562327,77.1879953,node,13512797371,
bus_stop,28.6930976,77.1017348,node,13543920057,West Enclave
bus_stop,28.6946768,77.1055268,node,13543920060,Police Lines
bus_stop,28.6876965,77.2217039,node,13545465823,Delhi Vidhan Sabha
bus_stop,28.71669,77.139292,node,13569518030,Pitampura (BV Block)
bus_stop,28.7141489,77.1390832,node,13569584129,
bus_stop,28.7142305,77.1387645,node,13569606636,
bus_stop,28.7033207,77.1392985,node,13569640012,Pitampura (AP Block)
bus_stop,28.7035908,77.2198937,node,13594703521,INMAS
bus_stop,28.7027076,77.2196212,node,13594703527,INMAS
bus_stop,28.6974064,77.2206189,node,13594703533,Banarasi Dass Estate
bus_stop,28.6944898,77.2197832,node,13594703541,Mall Road
bus_stop,28.7053561,77.2231463,node,13594703557,Balak Ram Hospital
bus_stop,28.7065963,77.2215099,node,13594703570,C.G.H.S. Dispensary
bus_stop,28.6939117,77.2199186,node,13594703584,Mall Road
bus_stop,28.7069758,77.223953,node,13594712506,Police Station Timarpur
bus_stop,28.6974811,77.2204914,node,13594712519,Banarasi Dass Estate
bus_stop,28.6971104,77.1422021,node,13594731046,Kohat Enclave
bus_stop,28.6954558,77.146053,node,13594731047,N.D. Block Pitampura
bus_stop,28.6968482,77.11536,node,13594808138,Kali Mandir
bus_stop,28.7000227,77.1252859,node,13594808140,Saraswati Vihar Rohini
bus_stop,28.7022919,77.1333063,node,13594808141,Madhuban Chowk
bus_stop,28.7028441,77.1302292,node,13594808144,Madhuban Chowk 3
bus_stop,28.6958877,77.111565,node,13594808145,Pushpanjali Enclave
bus_stop,28.6943462,77.1063253,node,13594808146,
bus_stop,28.6980096,77.119608,node,13594808147,
bus_stop,28.6549278,77.1375929,node,13597152938,Kirti Nagar
bus_stop,28.7574556,77.1476988,node,13597664202,Swaroop Nagar
bus_stop,28.7727281,77.1429678,node,13598028402,Budh Pur
bus_stop,28.6675282,77.1370492,node,13644854458,Punjabi Bagh
bus_stop,28.6751488,77.188703,node,13664261901,Gulabi Bagh
bus_stop,28.6749486,77.1882302,node,13664261902,Gulabi Bagh
bus_stop,28.6514308,77.1408733,node,13671520677,
bus_stop,28.6711443,77.1840335,node,13683331357,Subhadra Colony
bus_stop,28.6723948,77.1860181,node,13683331360,Sanjaynagar
bus_stop,28.7108174,77.1752351,node,13683331362,Keval Park
bus_stop,28.7143443,77.1721009,node,13683331370,New Sabzi Mandi
bus_stop,28.6805793,77.1719886,node,13683331374,Neemdi Colony
bus_stop,28.6868347,77.172599,node,13683331380,J.A. Block Ashok Vihar
bus_stop,28.703767,77.168969,node,13683331388,Shalimar Bagh
bus_stop,28.6933928,77.1731444,node,13683331391,Deep Market Ashok Vihar
bus_stop,28.7331101,77.1725044,node,13686955585,Jahangirpuri E-Block
bus_stop,28.663047,77.1547964,node,13690685710,DLF Capital Greens
bus_stop,28.6618994,77.151968,node,13690693787,Campa Cola
bus_stop,28.6644263,77.1579937,node,13690706682,
bus_stop,28.6513179,77.1583963,node,13811216430,
bus_stop,28.7245159,77.1296539,node,13823938793,Rohini Sector-13 Sachdeva School
bus_stop,28.7243027,77.1294587,node,13823938794,Rohini Sector-13 Sachdeva School
bus_stop,28.7214292,77.14081,node,13823938798,Haiderpur (Waterworks)
bus_stop,28.6957859,77.1460374,node,13891729902,N. D. Block Pitampura
bus_stop,28.6948815,77.154782,node,13892112445,Wazirpur Depot
bus_stop,28.7196093,77.1256548,node,13977896101,D.C. Chowk
bus_stop,28.7194263,77.1256663,node,13977896201,D.C. Chowk
bus_stop,28.7127652,77.1195821,node,14142254789,
bus_stop,28.7127351,77.1196405,node,14142254790,
bus_stop,28.6576443,77.2447535,node,496457144,Vijay Ghat
bus_stop,28.6649507,77.2352542,node,496457148,
bus_stop,28.6695174,77.2321699,node,938547549,Kashmiri Gate ISBT
bus_stop,28.6965878,77.225518,node,1431206523,Majnu Ka Tila
bus_stop,28.6721681,77.256993,node,3004653893,
bus_stop,28.6726572,77.2571479,node,3004653895,
bus_stop,28.6562228,77.2366089,node,3258161065,
bus_stop,28.6600738,77.2273592,node,3268564742,Old Delhi Railway Station
bus_stop,28.6604274,77.2258278,node,3268564743,Old Delhi Railway Station
bus_stop,28.7038271,77.2278239,node,3661703914,Himachal Private Bus Stand
bus_stop,28.6810123,77.3132897,node,4716421017,G.T.B Road
bus_stop,28.6806759,77.3135847,node,4716422482,
bus_stop,28.6845602,77.3110775,node,4716425492,G.T.B Hospital
bus_stop,28.6811718,77.3136364,node,4716426896,
bus_stop,28.6976823,77.2271365,node,5419789266,Majnu Ka Tila
bus_stop,28.6975107,77.2274102,node,5419789267,Majnu Ka Tila
bus_stop,28.662793,77.320163,node,5534241883,Ramprastha Mandir
bus_stop,28.666349,77.32161,node,5534305170,Surya Nagar
bus_stop,28.6655419,77.2302068,node,5616731668,GGS Indraprastha University
bus_stop,28.661925,77.2344419,node,5616751197,GPO
bus_stop,28.6540486,77.2363196,node,5732543217,Lal Quila
bus_stop,28.6585584,77.2314106,node,5732543218,BMD Chowk
bus_stop,28.6509769,77.2384237,node,5732543219,Jama Masjid
bus_stop,28.6512237,77.2378285,node,5732544107,Jama Masjid
bus_stop,28.6579928,77.2371561,node,5732544109,Lal Quila
bus_stop,28.6670915,77.2549643,node,5743504779,
bus_stop,28.6555752,77.2640104,node,5743504780,Shamshan Ghat Pushta
bus_stop,28.6737765,77.2413953,node,5743505684,Shastri Park DMRC Depot
bus_stop,28.6880801,77.3301176,node,5743505685,Shalimar Garden Mor
bus_stop,28.6680526,77.2250835,node,5743508115,Nityanand Marg
bus_stop,28.6730596,77.2538388,node,5743508116,Shastri Park
bus_stop,28.6727534,77.2538104,node,5743508499,Shastri Park
bus_stop,28.6626081,77.2582142,node,5743508500,Kailash Nagar
bus_stop,28.6606821,77.3198878,node,5743508845,Ramprastha Crossing
bus_stop,28.6583041,77.2619768,node,5743509348,Gandhi Nagar
bus_stop,28.6777276,77.3232072,node,5743509574,Shahdara Border
bus_stop,28.6810951,77.3278275,node,5743509575,Seemapuri (Old)
bus_stop,28.6807082,77.3277509,node,5743509576,Seemapuri (Old)
bus_stop,28.6928617,77.3276023,node,5743509577,seemapuri bus stop
bus_stop,28.6926621,77.3273718,node,5743509578,DLF Mor
bus_stop,28.6914107,77.3250592,node,5743510166,
bus_stop,28.6885226,77.3190612,node,5743510167,Anand Gram Ashram
bus_stop,28.6669621,77.3214851,node,5743510628,Surya Nagar
bus_stop,28.685459,77.3311074,node,5743510632,Seemapuri Depot
bus_stop,28.6888237,77.3220459,node,5743512331,Anand Gram
bus_stop,28.6895771,77.2541673,node,5743512394,Kartar Nagar
bus_stop,28.7003371,77.2957373,node,5743512654,"MIG Flats, Loni Road"
bus_stop,28.7012239,77.2884784,node,5743512665,Doctor Bhim Rao Ambedkar College
bus_stop,28.7031385,77.2699509,node,5743512697,"B Block, Yamuna Vihar"
bus_stop,28.7029237,77.2695064,node,5743512698,"B Block, Yamuna Vihar"
bus_stop,28.6988502,77.3063045,node,5743512969,Nand Nagari Depot
bus_stop,28.7000934,77.2969507,node,5743512980,Ashok Nagar
bus_stop,28.6927166,77.3162604,node,5743513027,Sunder Nagari
bus_stop,28.6954641,77.3150162,node,5743513028,
bus_stop,28.6979574,77.3115314,node,5743513039,Bank Colony
bus_stop,28.7025095,77.2737771,node,5743513089,Yamuna Vihar (Brij Puri)
bus_stop,28.6927747,77.315801,node,5743513721,Sunder Nagari
bus_stop,28.7021527,77.2783595,node,5743514045,C Block Yamuna Vihar
bus_stop,28.703362,77.2640382,node,5743514106,Bhajanpura
bus_stop,28.7042333,77.2568632,node,5743514229,Khajuri
bus_stop,28.6933949,77.2547185,node,5743514270,
bus_stop,28.6737732,77.248017,node,5743514301,
bus_stop,28.6740923,77.2434449,node,5743514559,Shastri Park DMRC Depot
bus_stop,28.668169,77.2254571,node,5743514560,Nityanand Marg
bus_stop,28.6981026,77.3124137,node,5745227190,Bank Colony
bus_stop,28.6680786,77.2252285,node,5745228116,Nityanand Marg
bus_stop,28.7036953,77.2634015,node,5818161048,Bhajanpura
bus_stop,28.7027607,77.275319,node,5818161049,Yamuna Vihar (Brijpuri)
bus_stop,28.702424,77.2784855,node,5818161050,C Block Yamuna Vihar
bus_stop,28.7005852,77.2956814,node,5818161052,"MIG Flats, Loni Road"
bus_stop,28.6835551,77.2293096,node,5818161523,Metcalf House
bus_stop,28.7047302,77.2570139,node,5818161524,Khajuri
bus_stop,28.6777054,77.3235253,node,5818161529,Shahdara Border
bus_stop,28.6741453,77.2475597,node,5818161564,Shyam Giri Mata Mandir
bus_stop,28.7033627,77.2558292,node,5818161565,
bus_stop,28.6607171,77.3202284,node,5818161567,Ramprastha Crossing
bus_stop,28.6991007,77.3061771,node,5818161653,Nand Nagari Depot
bus_stop,28.6983823,77.3109737,node,5818161654,Bank Colony
bus_stop,28.6957346,77.3153785,node,5818161655,Gagan Cinema
bus_stop,28.6886264,77.3193923,node,5818161656,Anand Gram Ashram
bus_stop,28.688779,77.3215819,node,5818161657,Anand Gram
bus_stop,28.6792515,77.3245013,node,5818161659,Dilshad Garden J & K Block
bus_stop,28.6629196,77.3204325,node,5818161660,Ramprastha Mandir
bus_stop,28.6763258,77.3224486,node,5819987423,
bus_stop,28.6775777,77.3234859,node,5819987435,Shahadra Border
bus_stop,28.6648132,77.2344593,node,6362124016,India Gandhi Delhi Technical University for Women
bus_stop,28.664897,77.2343735,node,6362124017,India Gandhi Delhi Technical University for Women
bus_stop,28.6712443,77.2311014,node,6362124019,ISBT
bus_stop,28.6629096,77.2367039,node,6362124020,Jamana Bazar
bus_stop,28.6807977,77.2276779,node,6362177877,Metcalfe House
bus_stop,28.6805077,77.2283957,node,6362401194,Metcalfe House
bus_stop,28.689405,77.2910661,node,6403596408,Jyoti Nagar Bus Stop
bus_stop,28.6892729,77.2913487,node,6411693512,Jyoti Nagar
bus_stop,28.6903152,77.2792837,node,6482225168,Maujpur Bus Stand
bus_stop,28.6895299,77.2869094,node,6482312759,Chajjupur Bus Stop
bus_stop,28.6729865,77.282709,node,6482325730,Shyam Lal College
bus_stop,28.673706,77.2835458,node,6482325731,Shyam Lal College
bus_stop,28.6707749,77.2807958,node,6482325732,Bihari Colony
bus_stop,28.6706081,77.2805909,node,6482325733,Kanti Nagar Extension
bus_stop,28.6679259,77.2821827,node,6482325734,Jharkhand
bus_stop,28.6678926,77.2818191,node,6482325735,Jharkhand
bus_stop,28.6661727,77.2838867,node,6482325736,East Azad Nagar
bus_stop,28.6665857,77.2829903,node,6482325737,East Azad Nagar
bus_stop,28.6636078,77.2859089,node,6482325748,Swarn Cinema
bus_stop,28.6626675,77.2862452,node,6482325749,Swarn Cinema
bus_stop,28.6611224,77.2878045,node,6482482019,Krishna Nagar A Block
bus_stop,28.6598379,77.2883737,node,6482482020,Krishna Nagar A Block
bus_stop,28.6854865,77.3315077,node,6512751619,Seemapuri Depot
bus_stop,28.6992342,77.291752,node,6524281778,D.D.A M.I.G Flats
bus_stop,28.6960493,77.2918544,node,6539195579,D.D.A. Flat L.I.G.
bus_stop,28.6959826,77.2916389,node,6539195580,D.D.A. Flat L.I.G.
bus_stop,28.6755821,77.3001074,node,6546766984,Mansarovar Park Metro Station
bus_stop,28.6757386,77.300102,node,6546811485,Mansarovar Park Metro Station
bus_stop,28.6760238,77.3090512,node,6546811488,Telephone Exchange
bus_stop,28.6757791,77.3090297,node,6546811489,Mansarovar Park
bus_stop,28.6760775,77.3115068,node,6546811517,Dilshad Garden GT Road
bus_stop,28.6758798,77.3116919,node,6546811518,Dilshad Garden GT Road
bus_stop,28.6720127,77.2733829,node,6546825207,Welcome
bus_stop,28.6719045,77.2751156,node,6546825208,Welcome Colony Seelampur
bus_stop,28.6597832,77.2313804,node,7089503509,Old Delhi Railway Station
bus_stop,28.6602191,77.2318751,node,7089503510,Old Delhi Railway Station
bus_stop,28.6652964,77.2301258,node,7242562923,Doctor Bhim Rao Ambedkar University
bus_stop,28.6620633,77.2348441,node,9078810051,GPO
bus_stop,28.6665693,77.2259863,node,9100403716,Mori Gate
bus_stop,28.6665781,77.2261183,node,9100421317,Mori Gate
bus_stop,28.6577193,77.2371646,node,9100544970,Lal Quila
bus_stop,28.7026098,77.227768,node,9105361403,PWD Office
bus_stop,28.6600901,77.2262499,node,9157682989,Purani Dilli Railway Station
bus_stop,28.6539554,77.2924521,node,9648212734,Radhey Puri
bus_stop,28.6550399,77.2918063,node,9648212735,Radhey Puri
bus_stop,28.6560002,77.2913477,node,9648212736,Arjun Nagar
bus_stop,28.6563815,77.2914463,node,9648212737,Arjun Nagar
bus_stop,28.658435,77.289855,node,9648212739,Krishna Nagar Metro Station
bus_stop,28.651742,77.2928335,node,9652337735,Jagat Puri A Block
bus_stop,28.6516774,77.2931125,node,9652337736,Jagat Puri A Block
bus_stop,28.6745541,77.2877344,node,9653165273,Shahdara Terminal
bus_stop,28.6678726,77.2504386,node,9741081800,Shastri Park Metro Station
bus_stop,28.6677785,77.2504386,node,9741081810,Shastri Park Metro Station
bus_stop,28.6634152,77.2565326,node,9741105218,Kailash Nagar
bus_stop,28.6582797,77.2616288,node,9741105228,Gandhi Nagar
bus_stop,28.6551976,77.2638671,node,9741105229,Shamshan Ghat Pushta
bus_stop,28.651707,77.2665386,node,9741105230,Geeta Colony
bus_stop,28.7088917,77.2259525,node,10913747960,Nehru Vihar Crossing
bus_stop,28.7088655,77.2420425,node,10917399783,
bus_stop,28.7052692,77.2513601,node,10917399785,
bus_stop,28.7012116,77.2908693,node,10917399794,
bus_stop,28.7089433,77.2400934,node,10917399797,Guru Nanak Sar
bus_stop,28.7031004,77.2706888,node,10917399800,
bus_stop,28.6819576,77.2289485,node,11156968794,Metcalfe House
bus_stop,28.6759541,77.3138588,node,11518570706,Dilshad Garden GT Road
bus_stop,28.6669946,77.2279158,node,11710618569,Flixbus to Rishikes
bus_stop,28.6603448,77.2272057,node,11726428655,Old Delhi Railway Station
bus_stop,28.6602652,77.2298487,node,11726447699,Old Delhi Railway Station
bus_stop,28.6724118,77.2260174,node,11786839225,Ludlow Castle
bus_stop,28.6723647,77.2257905,node,11786839226,Ludlow Castle
bus_stop,28.6767184,77.2250249,node,11786886124,Civil Lines Metro Station
bus_stop,28.6665573,77.304601,node,11982168862,E.S.I WATER TANK
bus_stop,28.6668307,77.3047104,node,11982168863,E S.I HOSPITAL WATER TANK
bus_stop,28.6664988,77.3095545,node,11982196907,ESI HOSPITAL
bus_stop,28.6659987,77.3108135,node,11982201441,E.S.I HOSPITAL
bus_stop,28.6836831,77.3113653,node,11982446645,G.T.B Hospital
bus_stop,28.670473,77.2666845,node,12538903253,Seelampur Metro Station
bus_stop,28.67092,77.2654904,node,12538903254,Seelampur Metro Station
bus_stop,28.6731414,77.255794,node,12861838914,Shastri Park
bus_stop,28.6956336,77.3304171,node,13129991450,
bus_stop,28.6547705,77.2752752,node,13236425442,Geeta Colony (Block - 6) Ramleela Grouns
bus_stop,28.6591541,77.2729203,node,13236862491,Jheel Terminal
bus_stop,28.6598057,77.3152785,node,13397543559,Yojana Vihar
bus_stop,28.6601328,77.307971,node,13397746863,D-Block Surajmal Vihar
bus_stop,28.6599518,77.3082301,node,13397792450,D-Block Surajmal Vihar
bus_stop,28.6734665,77.2519693,node,13545465820,Shastri Park
bus_stop,28.6693434,77.2271535,node,13545465836,
bus_stop,28.6712168,77.2617047,node,13545465848,Dharm Pura
bus_stop,28.7026872,77.2272695,node,13659122911,PWD Office
bus_stop,28.6600979,77.229386,node,13699268319,Old Delhi Railway Station
hospital,28.5248887,76.9034278,node,7138493191,DGD Rawta
hospital,28.5229951,76.9670028,node,7138493222,CHC Jhatikara
hospital,28.4780754,76.9110951,node,7622826296,Bengali Clinic
hospital,28.477794,76.911614,node,7622826358,Sharma Clinic
hospital,28.4778041,76.9034748,way,1197498942,SGT Medical College Hospital & Research Institute
hospital,28.4509689,77.0875533,node,249132373,"Paras Hospital, Gurgaon"
hospital,28.462841,77.0759312,node,266535263,Max Hospital
hospital,28.4508125,77.0328448,node,414735815,Pushpanjali Hospital
hospital,28.4675077,77.0824741,node,1371226158,Sitaram Bhartia
hospital,28.446227,77.0613212,node,4194541291,
hospital,28.518174,77.0388234,node,4212577545,"Metro Hospital and Heart Institute, Gurgaon"
hospital,28.4460767,77.0615689,node,4493652690,السكن
hospital,28.4187116,77.0975945,node,5203998321,pracksht hospital
hospital,28.4349952,77.0352265,node,6221554150,
hospital,28.4772418,77.0164105,node,6991277966,Sarvodya Hospital
hospital,28.4686477,77.0382518,node,6991277967,"Saraswati Hospital, Gurgaon"
hospital,28.4733303,77.003265,node,6991278237,"Shree Krishna Hospital, Gurgaon"
hospital,28.4618014,77.027472,node,6991290274,"Sharma Hospital, Gurgaon"
hospital,28.4409108,76.980076,node,6991311535,Shri Balaji Hospital and Trauma Center
hospital,28.4577278,76.9909818,node,6991349886,Shri Balaji`S Multispeciality Hospital
hospital,28.4693763,77.0239475,node,6991385705,Bhatnagar Maternity and Nursing Home
hospital,28.42578,77.09168,node,6991634425,"Anand Hospital, Gurgaon"
hospital,28.4118439,77.0485043,node,6991770316,Divine Look Clinic Centre
hospital,28.4571607,77.0143104,node,6993917647,Navjeevan Hospital and Maternity Centre
hospital,28.4763157,77.0931598,node,6993921094,Divine Look Clinic Centre 1
hospital,28.4565865,77.0207731,node,6993922158,Sethi Hospital
hospital,28.4272365,77.0940806,node,6993926207,"Surgicare Hospital, Gurgaon"
hospital,28.4201363,77.0487258,node,6993926819,Park Hospital Gurgaon
hospital,28.4568812,77.0222792,node,6993931828,Pasricha Hospital and Maternity Home
hospital,28.4559386,77.0374082,node,6994059852,Dayal Eye & Maternity Centre
hospital,28.449346,77.0354439,node,6994063005,Bansal Medicare and Maternity Centre
hospital,28.4567439,77.0210648,node,6994092369,Shubham Hospital
hospital,28.4678366,77.0422697,node,6994099950,"Kalyani Hospital, Gurgaon"
hospital,28.4903985,77.0939154,node,6994210829,"Kailash Nursing Home, Gurgaon"
hospital,28.4814867,77.0863196,node,6994228914,Uma Sanjeevani Health Centre And Hospital
hospital,28.4797951,77.0746909,node,6994248249,Privat Hospital
hospital,28.4832997,77.0883326,node,6994253587,Surgi Center Clinic
hospital,28.4672329,77.0187776,node,6994275642,"Geeta Nursing Home, Gurgaon"
hospital,28.4661353,77.0967481,node,6994280139,Marwah Clinic
hospital,28.4752436,77.0824251,node,6994329594,"Sidhesh Hospital, Gurgaon"
hospital,28.4644545,77.0187361,node,6994541473,Chiranjiv Hospital
hospital,28.4571123,77.0125522,node,6997058112,Ankur Clinic and Maternity Home
hospital,28.5061017,77.0222524,node,6997221454,"Kalyan Hospital, Gurgaon"
hospital,28.4749937,77.0561126,node,6997230529,"Sangwan Hospital, Gurgaon"
hospital,28.4033015,76.9881588,node,6997303635,S.R.S. Hospital and Critical Care Unit
hospital,28.4668863,77.0268778,node,6997317722,Kharbanda Maternity and Nursing Home
hospital,28.4715295,77.0733096,node,6997463000,Umkal Hospital
hospital,28.4814348,77.0653957,node,6997568727,Thukral Hospital
hospital,28.463775,77.022188,node,6997600243,"Triveni Hospital, Gurgaon"
hospital,28.4663216,77.0138611,node,6997631317,Taneja Hospital
hospital,28.4771439,77.0084417,node,6997670493,Prateek Nursing Home And Polyclinic
hospital,28.4500967,77.0327827,node,6997688587,"Pushpanjali Hospital, Gurgaon"
hospital,28.4822505,77.0214477,node,6997700191,Yashroop Medical Centre
hospital,28.4953531,77.0114095,node,6997700192,Chirag Hospital Pvt. Ltd
hospital,28.4737046,77.0184443,node,6997700206,Gurgaon Eye Centre
hospital,28.4567857,77.0728657,node,6997700212,Fortis Memorial Research Institute / Fortis Vivekanand Hospital
hospital,28.4142175,77.0656693,node,6997700218,Vatsalya Clinic
hospital,28.4692855,77.034447,node,6997700220,"Lotus Hospital, Gurgaon"
hospital,28.4701296,77.0226856,node,6997700282,"Sparsh Hospital, Gurgaon"
hospital,28.4542896,77.0277308,node,6997700317,Thakral Nursing and Maternity Home
hospital,28.4539854,77.0139308,node,6997700322,Mangalam Hospital and Heart Centre
hospital,28.4574704,77.0536983,node,6997714626,"Shivam Hospital, Gurgaon"
hospital,28.4624763,77.0276631,node,6997714637,"Rajiv Memorial Eye Infirmary, Jacobpura"
hospital,28.4823666,77.0141546,node,6997832575,"Sneh Hospital, Gurgaon"
hospital,28.4379095,77.0110461,node,6997912505,Ayushman Hospital And Trauma Centre
hospital,28.469559,77.0195045,node,6997916397,Aryan Hospital
hospital,28.4567256,77.0230785,node,6997941837,Rama Hospital & Nursing Home
hospital,28.4628236,77.0191853,node,6998001051,Swastik Maternity and Medical Centre
hospital,28.4771569,77.0158929,node,6998006337,Jain Sant Phool Chand Ji Charitable Hospital
hospital,28.4534132,77.0199907,node,6998114433,Kathuria Hospital
hospital,28.457085,77.0201597,node,7000653109,Tirath Ram Hospitals Pvt Ltd
hospital,28.4667802,77.027307,node,7001015603,Lall Nursing and Maternity Home
hospital,28.4682869,77.0260289,node,7001218513,"Centre For Sight, Gurgaon, New Railway Road"
hospital,28.4609572,77.0180051,node,7001301856,"Satyam Hospital, Gurgaon"
hospital,28.4652523,77.0280969,node,7002519223,Nova Care Clinic
hospital,28.4639141,77.0305404,node,7002913046,Ahooja Eye and Dental Institute Hospital
hospital,28.4667015,77.0272123,node,7002917150,Lall Eye Care Centre
hospital,28.4652069,77.0280714,node,7002943647,Verma E.N.T. Hospital
hospital,28.4644246,77.0268832,node,7002954086,"Gupta Hospital, Gurgaon"
hospital,28.4729696,77.0482685,node,7002983633,"Nagpal Nursing Home, Gurgaon"
hospital,28.4691487,77.0286816,node,7002991292,Jackson Hospital
hospital,28.4786458,77.0474356,node,7002997882,"Apollo Cradle Hospital,Gurgaon"
hospital,28.4342254,77.0481464,node,7003011057,Sukhmani Hospital Pvt. Ltd
hospital,28.4930865,77.0088346,node,7003011058,"R K Hospital, Gurgaon"
hospital,28.446446,76.9915827,node,7007531446,Kamla Hospital
hospital,28.4675082,77.027738,node,7007695184,M Goel Hospital
hospital,28.4428341,77.0106183,node,7008020087,Sunrise Hospital
hospital,28.4495431,77.0211279,node,7008078166,Rajendra Hospital
hospital,28.4249603,77.093567,node,7008219482,Kriti Hospital
hospital,28.4763789,77.0350291,node,7008343539,"Jeevan Jyoti Hospital, Gurgaon"
hospital,28.4350285,77.0351672,node,7008441237,Samvit Health Care
hospital,28.4432185,77.0031618,node,7008475347,"Yadav Hospital, Gurgoan"
hospital,28.4558195,77.0218735,node,7008691154,Nangia Hospital Ent and Maternity
hospital,28.4543386,77.0214859,node,7008960818,Vinayak Hospital
hospital,28.4785067,77.0854291,node,7009225899,Lord Krishna Hospital
hospital,28.4486051,77.0824411,node,7009675990,Arihant Hospital
hospital,28.4580332,77.0412478,node,7009892483,Ahmed Hospital Multi Speciality
hospital,28.457393,77.0300911,node,7010125928,Aarvy Hospital
hospital,28.4936346,77.099508,node,7010125933,Shri Ram Memorial Hospital
hospital,28.4784222,77.0991004,node,7010378677,Sikka Maternity And Surgical Center
hospital,28.4385723,77.0131141,node,7010398003,Vaishnavi Nursing Home
hospital,28.469724,77.0338102,node,7010444201,"Mamta Hospital, Gurgaon"
hospital,28.4640593,77.0218559,node,7010444206,M.S Hospital
hospital,28.4901894,77.0068324,node,7010591317,Bhardwaj Hospital
hospital,28.4539324,77.0204298,node,7010842699,Parashar Hospital
hospital,28.443891,77.052257,node,7168803707,"Dispencery, Jharsa"
hospital,28.4353706,77.0234423,node,7168803716,Airforce Hospital
hospital,28.474246,77.027117,node,7168803799,GH Gurgaon
hospital,28.4681022,77.0013592,node,7168803920,"Esic Hospital, Gurugram"
hospital,28.4726425,77.0261745,node,7622826263,Dr. Agya Ram Sharma Clinic
hospital,28.494535,77.095508,node,7622826272,Asha Multispeciality Clinic
hospital,28.475794,77.0391602,node,7622826276,Kishor Clinic
hospital,28.473799,77.034716,node,7622826277,Nidhi Clinic
hospital,28.4646621,77.0216709,node,7622826280,Bindal Clinic
hospital,28.4851816,77.0186117,node,7622826281,Dr. Mittal Clinic
hospital,28.4746432,77.0343787,node,7622826282,Dr. Tomar Clinic
hospital,28.4929367,77.0945037,node,7622826287,Darpan Skin & Mind Clinic
hospital,28.4750562,77.0348668,node,7622826291,Children Hospital
hospital,28.4864925,77.0967542,node,7622826292,Krishna Family Clinic
hospital,28.479426,77.019397,node,7622826299,Dr. Sindhu Clinic
hospital,28.4124174,77.0486222,node,7622826301,Skin Clinic
hospital,28.4174052,77.0462792,node,7622826309,Best Urologist Atcomplete Family Clinic
hospital,28.442666,77.008965,node,7622826310,Gautam Hospital
hospital,28.4171183,77.0465259,node,7622826311,Wellness Eye Centre
hospital,28.4214389,77.0532822,node,7622826313,Meher Clinic
hospital,28.483955,77.021109,node,7622826316,Dr. Anurag's Child Care Clinic
hospital,28.4673057,77.0210724,node,7622826321,Ravi Clinic and Health Care Centre
hospital,28.491629,77.094809,node,7622826327,Relief Physiotherapy Clinic
hospital,28.4880061,77.098135,node,7622826331,Upkar Clinic
hospital,28.468076,77.0264192,node,7622826335,Kidney Clinic
hospital,28.463704,77.021817,node,7622826339,My Care Clinic
hospital,28.4756877,77.0373995,node,7622826341,Sheetla Clinic
hospital,28.4577794,77.016731,node,7622826344,Lal Superspeciality Hospital
hospital,28.4580095,77.0164047,node,7622826345,Shri Gobind Hospital
hospital,28.4619146,77.016813,node,7622826346,Dev Man Kathuria Clinic
hospital,28.418045,77.052434,node,7622826354,Bones Clinic - Orthopaedics
hospital,28.485328,77.0185378,node,7622826356,Jiya Clinic
hospital,28.4693469,77.0208306,node,7622826359,D.R. Rajnis Gupta Clinic
hospital,28.462605,77.015879,node,7622826360,Dr. Madan Clinic
hospital,28.419095,77.048334,node,7622826363,Neelkanth Health Care
hospital,28.4936611,77.0994872,node,7622826364,R.N Clinic
hospital,28.4359076,77.0435583,node,8266996107,DR AKRAM JAWED'S THE UPPER LIMB CLINIC
hospital,28.4634319,77.0308483,node,8273649183,Dr. Sandeep Chauhan
hospital,28.5095465,77.0450085,node,8285824220,DR KAPOOR'S Dental Care and Implant Centre
hospital,28.4858972,77.00382,node,8742625965,Dr. Hitesh Dawar
hospital,28.4614781,77.074721,node,8987305603,Dr. Kutbuddin Akbary
hospital,28.4881443,77.0727948,node,9703790498,Doc. Deepa
hospital,28.457508,77.0364569,node,9713830849,Dr. Milind Tanwar
hospital,28.4682563,77.0013092,node,9985453891,ESI hospital
hospital,28.4178591,77.0560521,node,10725545986,Lifeline Mediclinic
hospital,28.4346356,77.0585254,node,11192534838,
hospital,28.454105,77.0690542,node,11195335938,Modern Laboratory
